session_id,player_id,acquisition_channel,session_date,days_since_signup,game_category,device,session_minutes,bets_placed,net_revenue_usd
S003362,P100712,Paid Social,2025-08-11,51,Live Dealer,Mobile Web,15,14,26.48
S003363,P100712,Paid Social,2025-08-12,52,Table Games,Mobile Web,44,36,34.19
S003364,P100713,Retail Crossover,2025-06-15,0,Slots,iOS App,24,58,105.51
S003365,P100713,Retail Crossover,2025-06-23,8,Sportsbook,Desktop,14,40,-104.19
S003366,P100714,Paid Search,2025-06-23,0,Slots,Desktop,11,16,-36.21
S003367,P100714,Paid Search,2025-06-28,5,Sportsbook,iOS App,9,23,39.71
S003368,P100714,Paid Search,2025-06-30,7,Live Dealer,Mobile Web,61,180,-302.89
S003369,P100714,Paid Search,2025-07-05,12,Table Games,Desktop,19,20,-39.8
S003370,P100714,Paid Search,2025-07-13,20,Table Games,Mobile Web,5,11,15.86
S003371,P100715,Paid Search,2025-05-30,0,Table Games,Android App,5,14,-22.99
S003372,P100716,Organic,2025-06-11,0,Sportsbook,Android App,30,30,-54.36
S003373,P100716,Organic,2025-06-12,1,Slots,Desktop,25,64,163.19
S003374,P100716,Organic,2025-06-15,4,Table Games,Desktop,19,18,-18.25
S003375,P100716,Organic,2025-06-18,7,Sportsbook,Desktop,7,10,-29.0
S003376,P100716,Organic,2025-06-26,15,Bingo,iOS App,9,15,14.4
S003377,P100716,Organic,2025-07-10,29,Table Games,Mobile Web,26,76,193.64
S003378,P100716,Organic,2025-07-11,30,Live Dealer,Android App,12,37,10.7
S003379,P100716,Organic,2025-07-16,35,Table Games,Mobile Web,25,44,-99.69
S003380,P100717,Affiliate,2025-01-08,0,Live Dealer,Android App,30,33,-2.68
S003381,P100717,Affiliate,2025-01-10,2,Live Dealer,Desktop,23,32,-14.57
S003382,P100717,Affiliate,2025-01-18,10,Sportsbook,Desktop,39,39,79.67
S003383,P100717,Affiliate,2025-01-19,11,Bingo,Mobile Web,42,42,23.88
S003384,P100718,Affiliate,2025-04-11,0,Bingo,Mobile Web,10,11,-25.59
S003385,P100719,Organic,2025-06-23,0,Live Dealer,Android App,16,15,-12.79
S003386,P100719,Organic,2025-06-26,3,Sportsbook,iOS App,12,13,20.38
S003387,P100720,Retail Crossover,2025-05-29,0,Table Games,iOS App,38,52,-26.13
S003388,P100721,Paid Social,2025-04-09,0,Sportsbook,Mobile Web,65,170,-3.69
S003389,P100721,Paid Social,2025-04-11,2,Table Games,Desktop,22,46,6.31
S003390,P100721,Paid Social,2025-04-12,3,Slots,Desktop,12,15,-16.46
S003391,P100721,Paid Social,2025-04-26,17,Bingo,Android App,6,4,-2.43
S003392,P100721,Paid Social,2025-05-04,25,Table Games,Android App,13,34,132.08
S003393,P100721,Paid Social,2025-05-12,33,Sportsbook,Mobile Web,13,32,5.74
S003394,P100721,Paid Social,2025-05-14,35,Sportsbook,iOS App,76,114,63.15
S003395,P100721,Paid Social,2025-05-15,36,Slots,Desktop,29,56,-40.01
S003396,P100721,Paid Social,2025-05-16,37,Table Games,Mobile Web,63,173,-84.84
S003397,P100721,Paid Social,2025-05-17,38,Table Games,iOS App,38,62,-160.16
S003398,P100721,Paid Social,2025-05-22,43,Table Games,Android App,23,26,104.45
S003399,P100721,Paid Social,2025-06-05,57,Live Dealer,Mobile Web,8,9,4.4
S003400,P100721,Paid Social,2025-06-10,62,Bingo,Mobile Web,11,12,53.68
S003401,P100721,Paid Social,2025-06-13,65,Table Games,Android App,14,37,24.73
S003402,P100721,Paid Social,2025-06-15,67,Live Dealer,Desktop,19,57,-68.81
S003403,P100721,Paid Social,2025-06-23,75,Live Dealer,iOS App,8,19,-69.1
S003404,P100721,Paid Social,2025-07-07,89,Bingo,Desktop,41,77,29.7
S003405,P100721,Paid Social,2025-07-12,94,Sportsbook,Android App,9,15,-5.35
S003406,P100721,Paid Social,2025-07-20,102,Sportsbook,Mobile Web,39,114,415.69
S003407,P100721,Paid Social,2025-07-21,103,Slots,Android App,16,38,-15.82
S003408,P100721,Paid Social,2025-07-24,106,Slots,Mobile Web,41,85,145.82
S003409,P100721,Paid Social,2025-07-29,111,Slots,Mobile Web,14,10,27.17
S003410,P100721,Paid Social,2025-07-30,112,Live Dealer,Mobile Web,17,47,161.17
S003411,P100721,Paid Social,2025-08-13,126,Sportsbook,Desktop,10,23,11.65
S003412,P100721,Paid Social,2025-08-27,140,Live Dealer,Android App,88,122,14.25
S003413,P100721,Paid Social,2025-08-28,141,Slots,Android App,21,61,157.46
S003414,P100722,Retail Crossover,2025-02-20,0,Live Dealer,iOS App,25,75,33.23
S003415,P100722,Retail Crossover,2025-02-25,5,Live Dealer,Android App,7,16,44.03
S003416,P100722,Retail Crossover,2025-03-05,13,Sportsbook,Desktop,17,52,20.89
S003417,P100722,Retail Crossover,2025-03-10,18,Bingo,Mobile Web,21,44,99.6
S003418,P100723,Paid Search,2025-06-06,0,Live Dealer,Mobile Web,61,163,29.95
S003419,P100723,Paid Search,2025-06-07,1,Sportsbook,Mobile Web,24,68,5.09
S003420,P100723,Paid Search,2025-06-08,2,Live Dealer,Desktop,12,13,-15.38
S003421,P100723,Paid Search,2025-06-16,10,Live Dealer,Mobile Web,27,40,-18.15
S003422,P100724,Paid Search,2025-02-02,0,Slots,iOS App,5,3,1.95
S003423,P100725,Paid Search,2025-01-23,0,Bingo,Desktop,4,1,2.15
S003424,P100725,Paid Search,2025-01-24,1,Live Dealer,Mobile Web,39,25,47.14
S003425,P100726,Organic,2025-05-30,0,Table Games,Android App,25,25,52.1
S003426,P100726,Organic,2025-06-04,5,Sportsbook,Android App,9,13,-6.73
S003427,P100727,Affiliate,2025-04-06,0,Slots,Desktop,31,45,43.15
S003428,P100728,Paid Search,2025-02-07,0,Table Games,Desktop,39,47,-37.41
S003429,P100728,Paid Search,2025-02-12,5,Slots,Mobile Web,4,6,45.88
S003430,P100728,Paid Search,2025-02-15,8,Sportsbook,Mobile Web,14,29,84.07
S003431,P100728,Paid Search,2025-02-23,16,Live Dealer,Mobile Web,21,29,-26.39
S003432,P100728,Paid Search,2025-03-09,30,Slots,Mobile Web,63,139,25.63
S003433,P100728,Paid Search,2025-03-10,31,Live Dealer,Mobile Web,44,38,182.25
S003434,P100728,Paid Search,2025-03-24,45,Slots,Mobile Web,55,126,-140.79
S003435,P100728,Paid Search,2025-03-26,47,Live Dealer,Desktop,16,26,-69.42
S003436,P100729,Organic,2025-02-04,0,Live Dealer,Desktop,27,70,-15.8
S003437,P100730,Paid Social,2025-02-02,0,Live Dealer,iOS App,4,6,-0.81
S003438,P100730,Paid Social,2025-02-03,1,Sportsbook,iOS App,30,69,-138.15
S003439,P100730,Paid Social,2025-02-17,15,Bingo,Desktop,18,46,17.15
S003440,P100730,Paid Social,2025-02-18,16,Slots,iOS App,39,70,421.6
S003441,P100730,Paid Social,2025-02-19,17,Sportsbook,Desktop,12,18,10.37
S003442,P100730,Paid Social,2025-02-21,19,Bingo,Desktop,12,12,15.18
S003443,P100730,Paid Social,2025-02-26,24,Bingo,Mobile Web,10,17,32.61
S003444,P100730,Paid Social,2025-02-28,26,Slots,Android App,14,6,-10.61
S003445,P100731,Organic,2025-03-12,0,Table Games,Desktop,6,5,1.41
S003446,P100731,Organic,2025-03-26,14,Table Games,Android App,29,61,103.92
S003447,P100731,Organic,2025-03-29,17,Live Dealer,Android App,44,80,222.07
S003448,P100732,Paid Search,2025-04-01,0,Slots,Desktop,18,39,42.31
S003449,P100733,Paid Social,2025-05-30,0,Slots,Mobile Web,12,5,-16.32
S003450,P100733,Paid Social,2025-06-01,2,Bingo,Android App,7,6,8.19
S003451,P100733,Paid Social,2025-06-02,3,Bingo,iOS App,88,130,2023.63
S003452,P100733,Paid Social,2025-06-03,4,Slots,Mobile Web,19,30,-49.55
S003453,P100733,Paid Social,2025-06-08,9,Live Dealer,Android App,23,46,-154.32
S003454,P100734,Organic,2025-05-03,0,Bingo,Desktop,21,40,-60.37
S003455,P100734,Organic,2025-05-08,5,Sportsbook,Desktop,32,90,309.01
S003456,P100735,Paid Search,2025-06-18,0,Table Games,Android App,62,196,1286.07
S003457,P100735,Paid Search,2025-06-23,5,Live Dealer,Desktop,22,57,27.62
S003458,P100735,Paid Search,2025-07-01,13,Live Dealer,Android App,15,37,14.26
S003459,P100735,Paid Search,2025-07-04,16,Sportsbook,iOS App,10,4,11.75
S003460,P100735,Paid Search,2025-07-05,17,Bingo,Desktop,18,35,-67.71
S003461,P100735,Paid Search,2025-07-13,25,Bingo,Android App,12,17,100.33
S003462,P100735,Paid Search,2025-07-16,28,Live Dealer,Android App,26,55,101.8
S003463,P100735,Paid Search,2025-07-24,36,Bingo,iOS App,17,39,52.8
S003464,P100735,Paid Search,2025-07-26,38,Bingo,Desktop,18,46,52.54
S003465,P100735,Paid Search,2025-07-28,40,Live Dealer,Desktop,6,5,-7.05
S003466,P100735,Paid Search,2025-07-29,41,Table Games,iOS App,32,59,59.56
S003467,P100735,Paid Search,2025-08-12,55,Bingo,Desktop,18,54,8.83
S003468,P100735,Paid Search,2025-08-17,60,Slots,Mobile Web,29,36,422.08
S003469,P100735,Paid Search,2025-08-25,68,Sportsbook,Mobile Web,17,31,8.76
S003470,P100736,Retail Crossover,2025-06-13,0,Live Dealer,Mobile Web,26,25,-22.12
S003471,P100736,Retail Crossover,2025-06-14,1,Table Games,Mobile Web,11,21,-1.36
S003472,P100736,Retail Crossover,2025-06-17,4,Live Dealer,Mobile Web,41,39,-0.06
S003473,P100736,Retail Crossover,2025-07-01,18,Live Dealer,Desktop,5,10,18.65
S003474,P100736,Retail Crossover,2025-07-02,19,Live Dealer,Desktop,52,89,39.47
S003475,P100736,Retail Crossover,2025-07-03,20,Slots,Desktop,12,11,-16.0
S003476,P100736,Retail Crossover,2025-07-06,23,Sportsbook,Mobile Web,56,133,307.11
S003477,P100736,Retail Crossover,2025-07-20,37,Sportsbook,iOS App,17,22,1.35
S003478,P100736,Retail Crossover,2025-07-21,38,Sportsbook,Mobile Web,11,5,27.85
S003479,P100736,Retail Crossover,2025-07-23,40,Live Dealer,Android App,47,45,-14.52
S003480,P100736,Retail Crossover,2025-08-06,54,Slots,Mobile Web,27,86,261.9
S003481,P100737,Paid Social,2025-02-16,0,Sportsbook,Android App,50,145,212.39
S003482,P100738,Paid Search,2025-06-05,0,Live Dealer,Desktop,18,8,-33.78
S003483,P100738,Paid Search,2025-06-19,14,Sportsbook,Android App,16,25,58.04
S003484,P100738,Paid Search,2025-06-20,15,Slots,iOS App,11,29,39.49
S003485,P100738,Paid Search,2025-07-04,29,Live Dealer,Android App,30,65,-188.78
S003486,P100739,Retail Crossover,2025-03-06,0,Bingo,Desktop,14,30,-22.66
S003487,P100739,Retail Crossover,2025-03-20,14,Sportsbook,Android App,20,14,-6.92
S003488,P100739,Retail Crossover,2025-03-28,22,Slots,Mobile Web,22,21,93.25
S003489,P100739,Retail Crossover,2025-04-05,30,Slots,Mobile Web,33,19,38.88
S003490,P100739,Retail Crossover,2025-04-06,31,Bingo,Desktop,54,55,13.9
S003491,P100739,Retail Crossover,2025-04-14,39,Table Games,Desktop,49,99,11.27
S003492,P100739,Retail Crossover,2025-04-28,53,Table Games,iOS App,32,80,-366.42
S003493,P100739,Retail Crossover,2025-05-12,67,Bingo,Desktop,22,16,-1.26
S003494,P100739,Retail Crossover,2025-05-13,68,Slots,Mobile Web,58,126,317.5
S003495,P100739,Retail Crossover,2025-05-14,69,Slots,Mobile Web,41,127,-170.08
S003496,P100739,Retail Crossover,2025-05-15,70,Sportsbook,Desktop,24,68,327.49
S003497,P100739,Retail Crossover,2025-05-20,75,Table Games,iOS App,3,6,-15.76
S003498,P100739,Retail Crossover,2025-06-03,89,Table Games,iOS App,27,39,112.15
S003499,P100739,Retail Crossover,2025-06-08,94,Bingo,Desktop,44,120,261.9
S003500,P100739,Retail Crossover,2025-06-09,95,Live Dealer,iOS App,42,42,126.36
S003501,P100739,Retail Crossover,2025-06-12,98,Sportsbook,Mobile Web,9,23,-29.59
S003502,P100739,Retail Crossover,2025-06-15,101,Table Games,iOS App,14,27,41.73
S003503,P100740,Organic,2025-02-09,0,Slots,Android App,33,25,165.65
S003504,P100741,Organic,2025-06-03,0,Bingo,Desktop,26,81,-288.65
S003505,P100742,Organic,2025-05-05,0,Live Dealer,iOS App,2,5,-21.36
S003506,P100743,Paid Social,2025-05-06,0,Slots,Desktop,20,49,-105.62
S003507,P100743,Paid Social,2025-05-07,1,Sportsbook,Mobile Web,25,57,31.4
S003508,P100743,Paid Social,2025-05-21,15,Live Dealer,Mobile Web,10,7,7.1
S003509,P100744,Retail Crossover,2025-06-16,0,Bingo,Mobile Web,7,19,144.71
S003510,P100744,Retail Crossover,2025-06-17,1,Slots,iOS App,13,40,-67.95
S003511,P100745,Retail Crossover,2025-06-08,0,Sportsbook,iOS App,30,75,27.23
S003512,P100745,Retail Crossover,2025-06-13,5,Table Games,Desktop,3,4,-2.13
S003513,P100745,Retail Crossover,2025-06-14,6,Table Games,Mobile Web,20,49,304.98
S003514,P100745,Retail Crossover,2025-06-19,11,Sportsbook,iOS App,138,100,-23.26
S003515,P100745,Retail Crossover,2025-06-21,13,Slots,iOS App,43,82,273.7
S003516,P100745,Retail Crossover,2025-06-29,21,Slots,Mobile Web,6,8,20.29
S003517,P100745,Retail Crossover,2025-06-30,22,Bingo,iOS App,42,128,430.12
S003518,P100745,Retail Crossover,2025-07-05,27,Sportsbook,Mobile Web,22,66,2.43
S003519,P100745,Retail Crossover,2025-07-10,32,Live Dealer,Android App,10,7,42.15
S003520,P100746,Retail Crossover,2025-01-13,0,Sportsbook,Mobile Web,3,1,1.93
S003521,P100746,Retail Crossover,2025-01-27,14,Sportsbook,iOS App,16,30,69.27
S003522,P100746,Retail Crossover,2025-01-30,17,Slots,Desktop,25,16,19.54
S003523,P100746,Retail Crossover,2025-02-07,25,Sportsbook,Mobile Web,29,67,-145.92
S003524,P100746,Retail Crossover,2025-02-08,26,Table Games,Mobile Web,38,119,272.34
S003525,P100746,Retail Crossover,2025-02-09,27,Bingo,iOS App,5,15,5.54
S003526,P100746,Retail Crossover,2025-02-10,28,Bingo,iOS App,18,20,-94.17
S003527,P100746,Retail Crossover,2025-02-11,29,Table Games,iOS App,18,49,-50.51
S003528,P100746,Retail Crossover,2025-02-14,32,Bingo,Mobile Web,10,25,-68.68
S003529,P100747,Organic,2025-04-19,0,Bingo,iOS App,13,34,36.07
S003530,P100747,Organic,2025-04-20,1,Table Games,iOS App,20,39,10.65
S003531,P100748,Paid Social,2025-01-13,0,Slots,Desktop,21,55,76.24
S003532,P100748,Paid Social,2025-01-21,8,Table Games,Desktop,6,8,13.42
S003533,P100748,Paid Social,2025-01-23,10,Slots,Android App,21,18,-3.53
S003534,P100748,Paid Social,2025-01-24,11,Table Games,iOS App,16,47,97.94
S003535,P100748,Paid Social,2025-01-25,12,Bingo,Mobile Web,61,74,-367.78
S003536,P100749,Paid Social,2025-03-31,0,Table Games,Mobile Web,22,38,276.52
S003537,P100749,Paid Social,2025-04-03,3,Bingo,Desktop,20,27,-67.91
S003538,P100749,Paid Social,2025-04-08,8,Sportsbook,Android App,7,11,19.97
S003539,P100749,Paid Social,2025-04-16,16,Slots,Desktop,47,70,101.56
S003540,P100750,Organic,2025-05-22,0,Bingo,Mobile Web,18,43,-176.92
S003541,P100751,Paid Search,2025-02-12,0,Slots,Mobile Web,23,39,158.57
S003542,P100752,Paid Social,2025-02-09,0,Live Dealer,Android App,6,2,-20.85
S003543,P100752,Paid Social,2025-02-14,5,Slots,Mobile Web,76,159,155.02
S003544,P100753,Affiliate,2025-02-02,0,Slots,Desktop,25,12,15.89
S003545,P100754,Retail Crossover,2025-04-12,0,Sportsbook,iOS App,21,10,8.9
S003546,P100754,Retail Crossover,2025-04-13,1,Table Games,iOS App,14,8,-6.37
S003547,P100755,Affiliate,2025-03-02,0,Sportsbook,iOS App,8,17,35.14
S003548,P100755,Affiliate,2025-03-16,14,Slots,Android App,12,15,13.08
S003549,P100755,Affiliate,2025-03-17,15,Table Games,iOS App,6,7,2.48
S003550,P100755,Affiliate,2025-03-20,18,Sportsbook,iOS App,30,93,-139.39
S003551,P100755,Affiliate,2025-03-28,26,Table Games,Android App,21,17,21.04
S003552,P100755,Affiliate,2025-04-02,31,Slots,Android App,30,36,-14.84
S003553,P100755,Affiliate,2025-04-03,32,Table Games,Desktop,29,34,-183.98
S003554,P100756,Affiliate,2025-06-05,0,Sportsbook,iOS App,4,11,4.54
S003555,P100756,Affiliate,2025-06-10,5,Slots,Mobile Web,7,10,92.59
S003556,P100756,Affiliate,2025-06-13,8,Table Games,Mobile Web,13,8,3.33
S003557,P100756,Affiliate,2025-06-21,16,Table Games,iOS App,44,125,-324.87
S003558,P100756,Affiliate,2025-06-23,18,Table Games,Desktop,19,37,28.55
S003559,P100756,Affiliate,2025-06-26,21,Table Games,Mobile Web,16,19,-26.18
S003560,P100757,Paid Search,2025-01-11,0,Bingo,Android App,15,20,75.09
S003561,P100758,Affiliate,2025-05-02,0,Bingo,iOS App,7,6,-30.49
S003562,P100759,Paid Social,2025-06-04,0,Bingo,Mobile Web,36,41,4.88
S003563,P100759,Paid Social,2025-06-05,1,Slots,Android App,12,16,-15.29
S003564,P100759,Paid Social,2025-06-06,2,Table Games,Mobile Web,26,82,-422.16
S003565,P100759,Paid Social,2025-06-14,10,Slots,Desktop,38,73,44.14
S003566,P100759,Paid Social,2025-06-16,12,Sportsbook,iOS App,10,8,0.59
S003567,P100759,Paid Social,2025-06-18,14,Sportsbook,Desktop,3,8,-23.75
S003568,P100759,Paid Social,2025-06-26,22,Sportsbook,Desktop,19,10,38.94
S003569,P100759,Paid Social,2025-07-10,36,Live Dealer,Desktop,13,26,-104.26
S003570,P100759,Paid Social,2025-07-18,44,Sportsbook,iOS App,42,36,-57.28
S003571,P100760,Retail Crossover,2025-04-04,0,Slots,Mobile Web,42,27,202.77
S003572,P100760,Retail Crossover,2025-04-05,1,Table Games,Mobile Web,12,20,-9.71
S003573,P100760,Retail Crossover,2025-04-13,9,Live Dealer,Android App,9,13,44.49
S003574,P100760,Retail Crossover,2025-04-21,17,Bingo,Desktop,17,34,-23.87
S003575,P100761,Affiliate,2025-02-27,0,Slots,Mobile Web,13,6,5.03
S003576,P100761,Affiliate,2025-03-13,14,Live Dealer,Desktop,27,80,128.73
S003577,P100761,Affiliate,2025-03-21,22,Bingo,Android App,13,33,64.06
S003578,P100762,Affiliate,2025-06-11,0,Sportsbook,iOS App,58,138,-34.85
S003579,P100762,Affiliate,2025-06-12,1,Sportsbook,Mobile Web,9,18,-88.96
S003580,P100762,Affiliate,2025-06-20,9,Slots,Mobile Web,30,55,-72.92
S003581,P100762,Affiliate,2025-06-28,17,Slots,iOS App,28,12,27.97
S003582,P100762,Affiliate,2025-07-12,31,Sportsbook,Desktop,18,27,43.01
S003583,P100762,Affiliate,2025-07-17,36,Bingo,Android App,18,32,90.67
S003584,P100763,Organic,2025-01-13,0,Bingo,iOS App,22,14,3.22
S003585,P100763,Organic,2025-01-14,1,Table Games,Mobile Web,12,34,35.02
S003586,P100763,Organic,2025-01-15,2,Table Games,Desktop,8,24,97.6
S003587,P100763,Organic,2025-01-16,3,Slots,Desktop,12,14,9.98
S003588,P100764,Organic,2025-06-05,0,Table Games,Android App,12,26,-67.55
S003589,P100764,Organic,2025-06-07,2,Table Games,Android App,70,216,-430.58
S003590,P100764,Organic,2025-06-08,3,Live Dealer,Desktop,15,27,-36.25
S003591,P100765,Affiliate,2025-01-01,0,Slots,Desktop,23,35,31.64
S003592,P100766,Organic,2025-01-16,0,Table Games,Mobile Web,45,132,496.22
S003593,P100766,Organic,2025-01-17,1,Bingo,Mobile Web,35,90,576.53
S003594,P100766,Organic,2025-01-25,9,Bingo,Android App,51,80,56.99
S003595,P100766,Organic,2025-01-27,11,Table Games,Android App,104,69,-646.63
S003596,P100766,Organic,2025-01-29,13,Table Games,Android App,40,81,-43.85
S003597,P100766,Organic,2025-02-03,18,Bingo,iOS App,23,39,-11.64
S003598,P100767,Affiliate,2025-06-26,0,Live Dealer,Mobile Web,6,18,46.81
S003599,P100767,Affiliate,2025-06-27,1,Table Games,Desktop,41,114,-283.85
S003600,P100768,Paid Social,2025-01-08,0,Live Dealer,Android App,15,19,47.0
S003601,P100768,Paid Social,2025-01-16,8,Live Dealer,Mobile Web,26,63,6.51
S003602,P100769,Retail Crossover,2025-03-19,0,Slots,iOS App,17,53,-34.95
S003603,P100769,Retail Crossover,2025-03-20,1,Slots,Mobile Web,9,26,50.42
S003604,P100770,Retail Crossover,2025-05-31,0,Bingo,iOS App,20,36,55.63
S003605,P100770,Retail Crossover,2025-06-08,8,Live Dealer,Desktop,32,54,276.8
S003606,P100770,Retail Crossover,2025-06-22,22,Table Games,Desktop,8,18,0.01
S003607,P100770,Retail Crossover,2025-06-23,23,Sportsbook,Desktop,14,30,33.2
S003608,P100770,Retail Crossover,2025-07-01,31,Slots,Mobile Web,172,134,206.48
S003609,P100770,Retail Crossover,2025-07-03,33,Sportsbook,Desktop,7,22,29.05
S003610,P100770,Retail Crossover,2025-07-08,38,Live Dealer,Android App,48,49,-104.21
S003611,P100770,Retail Crossover,2025-07-16,46,Live Dealer,Android App,13,15,-63.05
S003612,P100770,Retail Crossover,2025-07-21,51,Slots,Android App,31,88,-25.71
S003613,P100770,Retail Crossover,2025-07-29,59,Sportsbook,Mobile Web,5,6,-3.1
S003614,P100770,Retail Crossover,2025-08-01,62,Bingo,Android App,25,20,0.71
S003615,P100770,Retail Crossover,2025-08-15,76,Live Dealer,iOS App,9,27,-1.93
S003616,P100770,Retail Crossover,2025-08-20,81,Bingo,Mobile Web,14,37,19.56
S003617,P100770,Retail Crossover,2025-08-23,84,Sportsbook,Desktop,24,45,-96.41
S003618,P100770,Retail Crossover,2025-08-24,85,Live Dealer,Mobile Web,20,60,-0.88
S003619,P100771,Retail Crossover,2025-02-15,0,Slots,Android App,40,102,415.05
S003620,P100771,Retail Crossover,2025-02-20,5,Live Dealer,Android App,4,2,-0.75
S003621,P100771,Retail Crossover,2025-02-23,8,Slots,Mobile Web,6,16,4.03
S003622,P100771,Retail Crossover,2025-03-03,16,Table Games,Android App,12,30,-136.74
S003623,P100771,Retail Crossover,2025-03-04,17,Table Games,iOS App,24,24,182.47
S003624,P100771,Retail Crossover,2025-03-18,31,Slots,iOS App,21,16,19.16
S003625,P100772,Organic,2025-03-18,0,Slots,Desktop,6,15,-4.5
S003626,P100772,Organic,2025-03-19,1,Table Games,Android App,37,47,333.74
S003627,P100772,Organic,2025-03-24,6,Bingo,Mobile Web,10,17,-12.47
S003628,P100772,Organic,2025-03-29,11,Sportsbook,Android App,12,25,-72.15
S003629,P100772,Organic,2025-03-30,12,Slots,Mobile Web,94,100,85.0
S003630,P100772,Organic,2025-03-31,13,Bingo,Mobile Web,49,23,7.65
S003631,P100772,Organic,2025-04-03,16,Table Games,iOS App,15,45,-155.75
S003632,P100772,Organic,2025-04-04,17,Live Dealer,Desktop,18,14,16.69
S003633,P100772,Organic,2025-04-18,31,Bingo,iOS App,70,172,88.42
S003634,P100773,Paid Social,2025-05-23,0,Live Dealer,iOS App,11,13,6.71
S003635,P100773,Paid Social,2025-05-28,5,Table Games,iOS App,9,17,9.74
S003636,P100773,Paid Social,2025-06-02,10,Sportsbook,Mobile Web,55,116,141.43
S003637,P100773,Paid Social,2025-06-10,18,Live Dealer,iOS App,9,10,-0.77
S003638,P100773,Paid Social,2025-06-11,19,Sportsbook,Mobile Web,18,50,-16.48
S003639,P100774,Retail Crossover,2025-04-03,0,Slots,Android App,40,33,-8.42
S003640,P100775,Retail Crossover,2025-03-20,0,Table Games,Android App,28,53,-161.94
S003641,P100775,Retail Crossover,2025-03-23,3,Live Dealer,iOS App,10,5,-24.53
S003642,P100775,Retail Crossover,2025-03-31,11,Sportsbook,Desktop,11,7,9.38
S003643,P100775,Retail Crossover,2025-04-03,14,Slots,iOS App,32,78,42.48
S003644,P100775,Retail Crossover,2025-04-04,15,Bingo,Mobile Web,38,58,105.37
S003645,P100775,Retail Crossover,2025-04-05,16,Slots,Mobile Web,39,33,80.99
S003646,P100775,Retail Crossover,2025-04-08,19,Bingo,Mobile Web,14,20,14.53
